Seed 0,Seed 1,Seed 2,Seed 3,Seed 4,Seed 5
260.32031911823276,168.58129506700442,254.15770253119507,226.57361622051013,257.97062119034445,-15.554712487960018
285.8503264814087,168.58129506700442,273.82171273314987,261.6746724285667,253.50262182845356,230.3945491754323
248.93644951864266,168.58129506700442,266.6086611521163,284.6816366765994,208.78535412544068,248.66434951106547
241.90120242937778,168.58129506700442,276.17845416011573,225.2994665023183,236.8520754483765,267.2441115963468
241.0968016081486,168.58129506700442,263.2200663640683,323.2707657473614,225.82625384656583,314.2615021555775
251.80170914991268,168.58129506700442,282.38290116572125,-28.521863902241634,274.909766289004,283.3292939512194
247.97348327076114,168.58129506700442,234.9842675403966,233.0383051369983,238.0063224539146,221.56632042014039
226.45634657262602,168.58129506700442,96.0436732409429,259.8515882639806,238.48657420978694,13.289416798282971
256.9387142660221,168.58129506700442,243.36656110165714,30.33774914584754,283.9093650067888,274.4048880762916
227.60379965767993,168.58129506700442,304.5330810007065,198.66414013441283,282.50415328883287,276.9428402052984
223.21390681528968,168.58129506700442,244.03175514567175,263.4157513112491,274.5003896519629,46.46834958862121
256.01254061097086,168.58129506700442,263.49150096072077,220.68632930913566,229.12458291534227,275.1673933431689
261.68555406705315,168.58129506700442,261.72180846221835,174.8857508543885,231.84128911311595,38.927407908158756
268.1361944810531,168.58129506700442,285.9655917208046,271.101290447252,231.74554170080773,266.6821066507775
253.11063063533882,168.58129506700442,271.03396061037836,-77.99877158356558,225.09517196807116,262.6981304253905
219.73518136312578,168.58129506700442,280.67437855600224,263.31949113783804,259.85202693850886,305.38510153330026
216.70389672601436,168.58129506700442,291.8083714081853,238.60272424118432,279.99959554938016,292.4859962908813
299.88412793996906,168.58129506700442,253.23701778406215,246.15654121931908,276.7026337371592,285.2322882802451
249.39010774331484,168.58129506700442,287.49761217661126,32.3425965345716,288.53109405247346,238.12121189390263
259.4407669996917,168.58129506700442,262.8659091206291,263.0387831886783,260.8831090553484,296.08923722851193
257.68528101716606,168.58129506700442,289.64032574778673,241.26085482437793,268.73389811380594,284.6693231256327
252.0888068179594,168.58129506700442,234.75839479063487,240.0632984331747,308.928919013813,280.37474181173593
245.08718161511848,168.58129506700442,284.17226641921843,-85.59314009246303,104.91363065121712,293.93061899152667
224.06114860366978,168.58129506700442,282.1690689478763,130.2896800129536,242.1361659406177,257.3140320067621
244.60057792011827,168.58129506700442,253.33009677840715,233.9045255847655,254.9466164429949,296.28185566223976
247.6479581935405,168.58129506700442,270.33590322268594,-129.01678876372347,270.9157385157398,284.9890573252453
239.31561512672815,168.58129506700442,273.09611396125274,-80.87478680119739,261.14437842909365,280.57222410115656
252.17890222813665,168.58129506700442,292.09406143609385,258.64785019430207,230.12560045169496,270.6777043152629
250.57734169807637,168.58129506700442,288.65991045455826,256.0947651417805,228.3242654174292,276.647509086941
236.7373543540738,168.58129506700442,246.4900705053939,232.00043708056663,282.6815940171625,276.06631959585053
225.70394009856795,168.58129506700442,185.48414268725355,243.75608642965332,221.74630273795518,240.48042424702717
230.71784458035887,168.58129506700442,279.24449832808034,253.2729555244584,284.46983188772833,220.44021584072544
235.8829491664143,168.58129506700442,0.6110188769013967,249.36392562094977,289.4589031466069,242.10432509627327
264.7132231331134,168.58129506700442,289.40821524094105,248.95238841533936,278.519859441962,278.4944367298445
257.492575707858,168.58129506700442,265.3142312017512,230.22406957474718,289.04017292453557,276.14286586900283
277.4528594435363,168.58129506700442,271.1095347129075,244.4762714069889,179.69275932649282,281.5074597586055
279.7165610693854,168.58129506700442,240.66661487305836,282.42798150187195,-3.926529789183263,234.28300041324127
-30.621776840808224,168.58129506700442,286.6863409591853,266.66344653332675,203.77097466810835,280.700656499866
241.9897204215362,168.58129506700442,283.3191687636197,170.5540351075097,288.5913638196432,279.8431324857894
-57.041723919039455,168.58129506700442,260.5472568407708,114.44253353268431,254.84213305730987,263.53503897681867
265.4029584795446,168.58129506700442,245.70512661588415,146.3140356315575,297.0045360728128,282.3401884111311
247.97892224818088,168.58129506700442,259.152142282714,267.9374934969413,295.48860377640494,282.0023552502535
278.012913251564,168.58129506700442,287.70527840069497,266.2787840522566,296.90238993298766,297.78859810568576
263.8821240629471,168.58129506700442,58.11737908041921,283.26316129094,291.5410068942015,297.9288814230196
234.3742391327423,168.58129506700442,282.1802499286019,264.58662486318735,291.686305562293,282.5869714576918
256.6823870584386,168.58129506700442,267.49110354578136,269.65069978982365,266.90693894763933,291.44044279297634
244.0062465764828,168.58129506700442,201.74224486531557,276.379710260053,271.94656706143775,254.7902643731271
252.40692936969555,168.58129506700442,303.0024559744136,241.83483784705535,279.2023691398847,280.0109312413918
241.10384088744075,168.58129506700442,283.3953375911284,258.984034357025,248.89028778059475,289.41017134229014
266.77792536784114,168.58129506700442,302.73727325568206,284.1987752794483,286.4800453222573,271.2508697526471
275.8038338065862,168.58129506700442,259.9327784745228,280.6555256866713,273.6754862341795,34.656106620409446
238.71804880258256,168.58129506700442,263.84261216996435,263.91634842586996,267.99980920235504,260.82011361703087
15.624486087646986,168.58129506700442,238.4565839699228,238.67134139335417,278.5138888108366,246.76937668516914
264.3188828517991,168.58129506700442,249.46337694917182,276.71938457481576,237.64562086227383,259.6867777464023
260.23021313603067,168.58129506700442,265.4430639355352,220.28156525695033,272.8606939679049,-8.378349964208297
236.30939526626378,168.58129506700442,288.82854841483345,220.2670412922474,279.55424465311137,287.01428877458005
252.56699071943234,168.58129506700442,250.94141555782525,-211.03412416042826,276.3105735381614,290.4763774872257
250.05471069952333,168.58129506700442,291.86142244021823,271.63142780826104,283.5385582273195,290.3441840980003
-6.825826786005223,168.58129506700442,291.8680414927655,260.2785274535689,258.1522683560313,274.2951932506339
243.56097911439576,168.58129506700442,283.27647656635264,245.43542197251787,283.81923068841814,285.0673607162256
241.42926615692897,168.58129506700442,299.4997497981959,-14.855737504047724,278.21061014384077,290.16794684346667
212.2804311333391,168.58129506700442,292.82127330040464,254.1692880359291,273.47778481173793,266.00815312975095
273.20056562579725,168.58129506700442,254.48539528650753,255.05550280480875,279.9874825753206,256.1585501880984
216.59930966264227,168.58129506700442,244.1035965709462,256.5974096092068,280.10227529293775,270.5358420985365
261.02334457473586,168.58129506700442,283.75593502244186,270.658608383603,246.1971945428778,270.7575305375576
247.92559285725963,168.58129506700442,289.263313858552,241.86402680274526,256.9633525200872,274.0661852418113
233.68161013429875,168.58129506700442,261.4095885643586,237.44730201090047,291.49396492640756,283.01422254452683
215.96681056514404,168.58129506700442,275.7094939955155,276.7570149066437,45.363247262318964,208.7613958722133
256.3028259405445,168.58129506700442,282.8707019462362,247.83137470839705,278.21525456124414,-9.082970695753318
219.0919849459654,168.58129506700442,241.78511511413257,186.76560802244268,279.82717762384226,254.3210140633416
297.6585808959745,168.58129506700442,291.10767183987707,243.0700528127427,240.64462889600634,273.7110489993645
270.03602168845583,168.58129506700442,262.43135301582663,258.88055690851866,243.22934709907335,247.5691257812516
226.70657505874783,168.58129506700442,258.13141007049944,233.75029509238672,282.6901749406239,266.4277181985903
245.77533881502995,168.58129506700442,269.2275090965158,243.64293295023379,268.3497703347024,287.24992616773216
265.1156390394148,168.58129506700442,291.8156033061589,246.55396457812319,267.7448636588364,248.5506739928017
270.9344251584862,168.58129506700442,291.2878439050197,251.64384239941202,262.265849002818,265.10041489376005
272.1101130926278,168.58129506700442,296.67432260273085,269.08904414440565,277.9982904596328,213.59305847806462
233.28316375358733,168.58129506700442,291.03164368915145,131.31015523281377,227.87165967244096,243.1595809332188
225.16261289563175,168.58129506700442,287.92041282555624,219.93523138104536,259.93182105188333,297.01822330766174
242.04015145762114,168.58129506700442,282.42709966544123,82.04910085579392,250.826579436499,263.78604346165287
268.1060473086111,168.58129506700442,277.327411475546,285.9863242504491,285.25522991580243,272.8990202355276
230.65177348618306,168.58129506700442,288.61575000625913,233.88005363542473,253.92345191604593,292.8561831690469
264.743969426353,168.58129506700442,276.2153479749006,231.27231297338275,273.44472512601703,270.44014801086007
196.90714929701772,168.58129506700442,310.7509798659764,246.5755209710381,265.4128928278552,250.79059630238658
-61.72502157736634,168.58129506700442,266.5094664624928,-329.81417222229936,229.33245828845673,270.58851289207144
270.30675727711514,168.58129506700442,272.7285057678272,243.69985849762506,265.1852372090385,300.885799632469
270.20909093760764,168.58129506700442,281.894815121109,17.165956838955672,269.09175118457506,258.3191645330595
222.07148449553307,168.58129506700442,271.5905714783454,270.2313626982684,267.80909481212814,261.06516838205283
244.64717724201978,168.58129506700442,297.87024724932996,251.2478133629188,268.24502251271025,293.4763688305332
101.51578404626487,168.58129506700442,286.55542887319604,240.4266636053436,249.62650285693312,277.472226179686
239.91978506858874,168.58129506700442,262.67689607846694,268.90495402830345,257.5173881533649,276.29388116249675
141.23399714183643,168.58129506700442,267.9891560493026,217.79044398777668,234.57335029504142,275.89457779885424
252.86121448054172,168.58129506700442,268.83502644757584,268.48040293918643,220.08114366152859,262.75294732262813
246.9441948134115,168.58129506700442,244.775181997907,267.9625232267514,305.86095208569424,243.51178295034788
250.73893898792937,168.58129506700442,297.0810767866543,290.3880808525023,255.15582136802263,288.06083509882916
256.0704216518351,168.58129506700442,242.254979083725,230.55116073164967,251.82513769928642,268.6428685657755
258.7887429626178,168.58129506700442,274.36722492361514,-55.42586656123959,286.55814308811466,246.758274344831
249.55361409160966,168.58129506700442,306.1879302174452,275.2777646992669,255.91590138082216,27.243964024624404
279.3599557440473,168.58129506700442,259.954468553421,256.5436050634396,256.99347527081136,282.6003142143959
40.97687866663878,168.58129506700442,244.6148325031699,278.8940135558619,255.66664375463031,274.80571994952913
248.83102451996612,168.58129506700442,267.5524784825143,284.2592298256238,274.30923044277665,263.69076590268617
238.87546528457992,168.58129506700442,271.22098288305386,240.3286990912375,244.93317835252748,272.2408245511935
-92.24316303062912,168.58129506700442,282.04187700628984,294.82787741922436,296.1883351360844,277.665339696965
250.1410311071925,168.58129506700442,27.088131731710334,235.4105454301638,267.8704184280555,275.7921612050793
252.40808494791594,168.58129506700442,302.70043382577245,272.2786815380416,265.9518248232015,242.56210135703193
-15.012913528237974,168.58129506700442,296.68491782337276,272.20048366863375,281.2933628280172,275.37983374353666
237.291653300256,168.58129506700442,247.7529790036325,294.390446210875,270.30349281104384,270.49215940625317
254.27595579344262,168.58129506700442,281.6777976470081,237.82717262199296,240.9999183115424,214.86215372450468
249.69855861986844,168.58129506700442,297.2919675536002,247.7604804182806,285.34741768726803,238.74854589594136
237.3669384886892,168.58129506700442,262.7098366679103,273.688336725,260.1459365764703,266.58294791974083
253.68086374663196,168.58129506700442,273.7487696887081,2.4434352334110274,252.8797886493044,291.3147795204186
258.07777578690184,168.58129506700442,302.7555173989632,255.23288219505716,280.63649129029807,277.5695202834049
246.15433974191538,168.58129506700442,291.50761393494355,247.27515730590244,261.9246575217655,280.4448337352747
185.14302421000747,168.58129506700442,290.0780034450319,277.78741802439663,266.017226022673,281.4650214352693
213.09555243343124,168.58129506700442,295.32920661458587,247.20525205163213,277.0813586033206,269.75089186439754
245.1129956768095,168.58129506700442,281.1772935204523,258.59777908505083,282.8770449398915,254.34310950233856
250.3984196237282,168.58129506700442,302.7828440168439,213.31069879133173,271.10567728070464,272.5221558799558
241.3932965888734,168.58129506700442,292.471867705419,213.31069879133173,297.17042171109716,263.4205399569944
254.22842442801965,168.58129506700442,268.3221730415155,213.31069879133173,273.0155634092256,280.5668435366487
277.93193222072455,168.58129506700442,246.5250973502878,213.31069879133173,276.4749604128531,261.25550687988243
210.5461076717608,168.58129506700442,271.557748003347,213.31069879133173,291.53372412069723,278.8267703778944
267.5274373971529,168.58129506700442,273.9380501814665,213.31069879133173,247.6035461012656,285.7679814579791
214.08788615894377,168.58129506700442,300.2080669194767,213.31069879133173,235.47981107124343,267.42893623798375
250.8333306977109,168.58129506700442,286.9125478014484,213.31069879133173,235.98801110215297,243.1746589346215
242.12896671616474,168.58129506700442,296.4520686048654,213.31069879133173,279.6559885202001,268.7162548939703
258.67305561618855,168.58129506700442,40.58784973707401,213.31069879133173,248.93981966555182,276.14114157382744
235.23241579919318,168.58129506700442,54.19635954539851,213.31069879133173,274.754709864075,236.33345520257555
255.97378470788658,168.58129506700442,28.682846270501102,213.31069879133173,-68.35169604469473,279.42140680105297
289.2607547009667,168.58129506700442,292.9507913163618,213.31069879133173,263.08730650896825,297.7896155907483
268.80279785042825,168.58129506700442,287.9010833557602,213.31069879133173,276.25113755168707,153.50101172927887
257.49208443424305,168.58129506700442,281.82662419653286,213.31069879133173,253.7136296811748,271.9298370264988
274.38658501994905,168.58129506700442,282.27846523418754,213.31069879133173,257.3465949329031,237.9044583344424
308.31555228612945,168.58129506700442,259.2328698145178,213.31069879133173,287.9104580950632,287.89442650179933
225.87789633368652,168.58129506700442,276.8009375603735,213.31069879133173,244.21096660535545,258.469348075733
229.2040116955259,168.58129506700442,301.7895597561793,213.31069879133173,273.87714368933337,284.3371972308384
185.32103543399955,168.58129506700442,29.04423254616944,213.31069879133173,247.24398479963128,236.11413275620697
279.91125944535383,168.58129506700442,266.29827718965174,213.31069879133173,254.49073583679123,276.97966885082167
239.20904525170658,168.58129506700442,286.7533046137412,213.31069879133173,244.58594355446223,248.91187408587794
256.5135896844146,168.58129506700442,67.75743889919747,213.31069879133173,234.72012125592846,258.58402990518465
259.01341502595983,168.58129506700442,325.08461989710827,213.31069879133173,235.9753863840374,246.42545349237034
259.9505613956644,168.58129506700442,278.9294773869642,213.31069879133173,271.40050707303635,267.91544835965016
240.1728180146282,168.58129506700442,281.55814301884766,213.31069879133173,254.46265847124752,294.23581302467943
286.76278862307146,168.58129506700442,281.561644567215,213.31069879133173,231.5901701100191,251.72026910498974
-78.66422390450762,168.58129506700442,203.91017957122514,213.31069879133173,207.9860473204474,263.11116371058483
269.689494778703,168.58129506700442,296.4133572305785,213.31069879133173,258.4905662982592,250.62765940255656
251.60787095379317,168.58129506700442,245.88527259631664,213.31069879133173,10.60698063007409,265.0526606900404
262.4591033213637,168.58129506700442,287.5305577169851,213.31069879133173,259.2665020799872,263.95108700108307
249.06859306469931,168.58129506700442,248.00290180662762,213.31069879133173,255.7392437122051,278.5702459156165
275.3403279637445,168.58129506700442,245.81690647405048,213.31069879133173,226.47510500469633,254.0680855135025
225.46224779035364,168.58129506700442,249.37520034388547,213.31069879133173,272.44628548039066,65.26435210974955
242.82002159090268,168.58129506700442,278.92254312821365,213.31069879133173,203.1031490496964,252.78964071202043
229.41604833209516,168.58129506700442,266.30331480938946,213.31069879133173,232.46977246184514,247.0544927927809
257.7929250200875,168.58129506700442,284.07660721602383,213.31069879133173,263.47603548111806,270.50854306047154
251.30207649874598,168.58129506700442,263.28076286554835,213.31069879133173,212.48171380789785,274.37505222797535
220.72211677228768,168.58129506700442,255.37109213687333,213.31069879133173,278.983205313649,252.45828171669666
241.06830175947724,168.58129506700442,244.9916097694468,213.31069879133173,232.33415702463222,153.4843692039938
247.63149524807343,168.58129506700442,259.02479223346694,213.31069879133173,260.1069668924355,255.3203804034912
260.809481879632,168.58129506700442,293.01390350960656,213.31069879133173,245.7468277758596,254.62285095881327
257.10779092256985,168.58129506700442,246.82100876036358,213.31069879133173,278.19366434685224,279.8098489588117
278.1424949813057,168.58129506700442,303.96860757995364,213.31069879133173,266.7306172617109,299.52961901803485
286.2072617092724,168.58129506700442,258.6971680332347,213.31069879133173,0.09139012778699396,296.5588968409965
244.56052034497552,168.58129506700442,267.3144170430578,213.31069879133173,240.78169781314165,278.2242579551664
227.4904807167946,168.58129506700442,252.62178339651445,213.31069879133173,289.9701779895846,227.99148334176041
263.3920626747571,168.58129506700442,276.60956866994,213.31069879133173,241.00108095004836,236.41004305240867
293.1672471587949,168.58129506700442,272.44213081784113,213.31069879133173,266.92807348193617,264.8566270994263
173.25439535746347,168.58129506700442,272.9402417606764,213.31069879133173,285.5881509533989,249.6806836243904
246.52223194914114,168.58129506700442,289.7393747591691,213.31069879133173,242.12728096763183,279.1167995484894
281.3580746788743,168.58129506700442,272.63010086505733,213.31069879133173,3.5645829798424558,265.0109509169982
-27.851297190322768,168.58129506700442,316.1656303389462,213.31069879133173,240.71058640575293,259.41424716318664
281.99799723878556,168.58129506700442,52.64736231876956,213.31069879133173,238.40162545532192,252.37417341486142
273.434218712061,168.58129506700442,-18.305288978565244,213.31069879133173,233.79808243117935,263.29168874372965
280.8657385391542,168.58129506700442,282.6039205990371,213.31069879133173,215.5107251252599,230.0786465371266
289.45927619240166,168.58129506700442,281.99422160283467,213.31069879133173,239.04652553001725,303.67683879666697
283.85373319582663,168.58129506700442,281.9269177630797,213.31069879133173,227.05744200234983,257.64661609783525
48.78884111530709,168.58129506700442,234.27707376138216,213.31069879133173,265.91281583953725,247.61324712024017
262.21381523212074,168.58129506700442,272.9337255375218,213.31069879133173,268.4681930692147,258.28486432619195
261.17451037226226,168.58129506700442,282.24713299944517,213.31069879133173,274.03040097113535,261.2519598372492
263.18722732392996,168.58129506700442,265.63222279496233,213.31069879133173,191.71505144934798,280.768282549388
286.7045392686744,168.58129506700442,289.3833342991929,213.31069879133173,264.40020840427803,294.0720636330381
257.26565924191334,168.58129506700442,284.250974836934,213.31069879133173,25.921562053190797,228.96027717660155
266.5562196391892,168.58129506700442,282.5319341857755,213.31069879133173,259.12271458508576,300.45052230268294
277.73505919319564,168.58129506700442,270.5987525204797,213.31069879133173,274.58956082241684,244.8817596555763
247.90376702029906,168.58129506700442,243.28368396663097,213.31069879133173,289.2962100700412,261.6650001768622
264.51677715050454,168.58129506700442,242.07191520227641,213.31069879133173,274.98028747418766,297.50579816489585
266.4625685324999,168.58129506700442,250.0815818108033,213.31069879133173,263.9156372358831,298.5269796757487
240.3884885008283,168.58129506700442,268.3975038664205,213.31069879133173,254.67203866503934,244.63005339382667
278.058200987727,168.58129506700442,299.92490573419786,213.31069879133173,287.23051003271826,288.9739715988886
249.7290558761695,168.58129506700442,-18.03075390282862,213.31069879133173,262.2306509481611,310.2921632673515
254.64668003814396,168.58129506700442,288.3364596066709,213.31069879133173,258.4184938966426,247.9488206057427
267.59114017800954,168.58129506700442,274.6453984782459,213.31069879133173,235.76357594471688,277.06926364967103
268.3483265319093,168.58129506700442,288.8529944147481,213.31069879133173,291.20612635492796,292.81528943296104
-79.36627018224698,168.58129506700442,66.03335007180203,213.31069879133173,231.15208916257637,250.25743167611205
260.7909216339036,168.58129506700442,249.73379177261307,213.31069879133173,225.68776516673665,255.85204137762082
272.593645681758,168.58129506700442,264.99590560210476,213.31069879133173,261.921422869062,246.51599008106217
236.5460679811404,168.58129506700442,259.71840399005214,213.31069879133173,281.7520398631657,282.99689836234404
266.0513941629363,168.58129506700442,246.75311206219268,213.31069879133173,261.08519222489736,235.10072856961614
240.84792335450382,168.58129506700442,284.07264129493745,213.31069879133173,275.727489304522,275.54709037327063
240.0277991952917,168.58129506700442,293.0650864661037,213.31069879133173,288.3333118869929,247.3999669396044
264.49639549040995,168.58129506700442,294.0268081602315,213.31069879133173,249.3580999505944,211.29704285859327
276.57284138443663,168.58129506700442,291.50341516581796,213.31069879133173,292.8271030795014,271.9169278496202
217.65331695834053,168.58129506700442,292.3243783372488,213.31069879133173,244.70144922631033,303.7168014956095
270.4286989074549,168.58129506700442,291.94666506852974,213.31069879133173,268.94106511270934,236.5793921944448
-18.06614872827136,168.58129506700442,268.73068658667205,213.31069879133173,284.8427796059425,270.8821496986444
254.00599279563232,168.58129506700442,238.38455607378168,213.31069879133173,277.0183916994398,270.52813036649803
248.1417808243432,168.58129506700442,247.61153986497013,213.31069879133173,265.7970404669951,280.8015564725098
255.62811775160628,168.58129506700442,262.78711002436455,213.31069879133173,300.8031950974553,265.40063732664953
264.707033720192,168.58129506700442,294.1096281618775,213.31069879133173,208.5899503196112,243.59197036289325
242.00074893800888,168.58129506700442,246.3293313801014,213.31069879133173,301.0702119021988,248.47201557927966
234.81465872605872,168.58129506700442,264.01055987617514,213.31069879133173,305.87300807038696,266.0159257792575
-7.551014253097989,168.58129506700442,254.49518451682331,213.31069879133173,279.01057627894266,279.5692935479767
227.28715558421143,168.58129506700442,280.1252252106396,213.31069879133173,266.83361986856016,261.85221874339004
268.24079021158377,168.58129506700442,311.42503323239396,213.31069879133173,207.73647083591004,285.12599048419645
266.93972156040985,168.58129506700442,262.8547618191108,213.31069879133173,290.61077893322584,212.164926783017
268.98084695000045,168.58129506700442,294.8408837157392,213.31069879133173,292.80384241078673,248.05331201182616
245.47008690518382,168.58129506700442,266.58238182681407,213.31069879133173,310.3182832193336,242.0327510287111
237.36044595995585,168.58129506700442,243.63074278962588,213.31069879133173,262.5490365916044,239.2057413183357
244.90578808680573,168.58129506700442,282.7776699654522,213.31069879133173,284.73348620050115,283.5712715573236
248.349028902369,168.58129506700442,254.93174188180785,213.31069879133173,277.64198671268923,254.5863863111769
277.67131182950254,168.58129506700442,255.770243795189,213.31069879133173,253.05772379441268,278.0638472919595
285.5369301213797,168.58129506700442,268.7460469013801,213.31069879133173,278.32742458732275,265.451635688915
233.3252857307299,168.58129506700442,270.7692488602479,213.31069879133173,277.2073782271738,249.39804796930306
267.25176687209796,168.58129506700442,250.44287530384975,213.31069879133173,301.9058639653948,247.64025386157357
250.5851098460243,168.58129506700442,289.7575078040944,213.31069879133173,301.460699758093,250.32369090256367
265.115849512655,168.58129506700442,264.917248522543,213.31069879133173,298.7971474509045,297.2056104421572
251.5638131649888,168.58129506700442,258.0910621230629,213.31069879133173,267.8673315017403,253.13072146121607
250.04111742488598,168.58129506700442,252.50106877622662,213.31069879133173,272.4774833910788,274.1701427118071
242.25616855092068,168.58129506700442,308.5277004445711,213.31069879133173,232.63674643785933,266.6827053642046
245.82587826408454,168.58129506700442,299.52487503245993,213.31069879133173,282.5712181038482,241.9111895042411
278.8880608599495,168.58129506700442,276.064882110144,213.31069879133173,288.41323388339697,246.4656643153371
276.631929788022,168.58129506700442,283.56996734911934,213.31069879133173,279.0252474034301,245.68818085517887
264.87038930851554,168.58129506700442,283.90798059266035,213.31069879133173,246.1985141994382,269.71613611643977
268.5308070029932,168.58129506700442,258.19831898195673,213.31069879133173,248.41023411704575,237.4808268470085
9.048115209245196,168.58129506700442,256.1184448765298,213.31069879133173,274.7008900475928,255.1698846940968
254.28515657946406,168.58129506700442,280.7318439418834,213.31069879133173,300.6836998102119,272.4651776041424
286.1802095566195,168.58129506700442,248.91738284727197,213.31069879133173,279.3855710600025,244.47035498624135
268.65378742884576,168.58129506700442,302.58242870078755,213.31069879133173,265.15101543345656,248.63557873155182
300.7996146844843,168.58129506700442,279.73065474215343,213.31069879133173,271.98447892909104,241.39820736560034
244.11320188887134,168.58129506700442,300.13948595665465,213.31069879133173,287.7417407268787,274.8017619037369
262.81709502082003,168.58129506700442,279.8400475873311,213.31069879133173,296.0360698270497,249.26750552085167
254.86245646213155,168.58129506700442,258.68591523291985,213.31069879133173,285.91361203076065,281.27088723784595
270.2728318736848,168.58129506700442,296.16570537475525,213.31069879133173,253.0323559862602,245.76226783624142
258.7891921095274,168.58129506700442,278.01848916380936,213.31069879133173,294.69185310078365,243.81751757566718
277.5999876019629,168.58129506700442,271.76436506271637,213.31069879133173,250.9281397448912,222.55487784985547
266.6333034833575,168.58129506700442,268.45406665007386,213.31069879133173,290.175950800694,273.8431165892237
276.5669763785023,168.58129506700442,276.6285038138691,213.31069879133173,289.02993977351366,250.28491992599533
271.22901977870924,168.58129506700442,237.95213151969148,213.31069879133173,266.3994593732182,243.8903247336534
261.9691083679174,168.58129506700442,271.8747927931046,213.31069879133173,283.7857090986158,249.74965417230314
249.63612937288573,168.58129506700442,265.25552526510376,213.31069879133173,289.17966623841255,252.2190733134871
270.33131159871175,168.58129506700442,268.11806869813216,213.31069879133173,245.95770201596966,302.1884072624241
265.3653749654786,168.58129506700442,282.37327956016367,213.31069879133173,272.27559649429645,261.4138366810638
282.34331071297845,168.58129506700442,314.451537309429,213.31069879133173,249.00137866016172,257.30978295378316
281.1995186040379,168.58129506700442,257.302411725627,213.31069879133173,278.91277595251734,244.28425403520458
280.8785600395661,168.58129506700442,291.5275726332648,213.31069879133173,278.4854161819052,262.3170760133294
295.5031459653286,168.58129506700442,270.6029833324361,213.31069879133173,270.9330469184326,290.35448082349546
242.376039169339,168.58129506700442,300.9930084919906,213.31069879133173,302.9732655026135,278.19392486217157
286.84442116033995,168.58129506700442,296.69942532385863,213.31069879133173,282.6310762098318,255.79101852699048
201.141138058784,168.58129506700442,260.3074706832918,213.31069879133173,276.0695349236541,297.12243532741013
276.328885929594,168.58129506700442,271.36212548308754,213.31069879133173,298.88075218818085,275.2964024519453
294.40829141378066,168.58129506700442,288.09723451565907,213.31069879133173,263.86305778793036,281.6436034761898
42.195017997956654,168.58129506700442,259.75350182328816,213.31069879133173,291.88970494007964,243.34094911438996
269.17945231535,168.58129506700442,293.6784420956135,213.31069879133173,267.72234884849183,283.0937694043697
313.1717628874651,168.58129506700442,284.1511320171495,213.31069879133173,225.33738224358206,260.1975466081524
240.98087217439507,168.58129506700442,287.20468728119033,213.31069879133173,264.4992643343791,248.6400483761867
273.3966341111137,168.58129506700442,286.47552073572837,213.31069879133173,267.4058890146857,251.6927905418082
272.2882555063889,168.58129506700442,284.298211126399,213.31069879133173,298.23388897496756,260.5247858180578
182.7252600699706,168.58129506700442,265.0027666309355,213.31069879133173,298.1758624523691,247.1983073841634
248.23812036397885,168.58129506700442,308.22804679852015,213.31069879133173,269.6383322697433,284.10095877967274
288.84939529590616,168.58129506700442,293.4482683451355,213.31069879133173,265.12199326985865,274.3360822086712
280.28380222080796,168.58129506700442,258.65718489146167,213.31069879133173,288.77558561015485,259.9875969886919
44.07123108885028,168.58129506700442,257.1101187304608,213.31069879133173,275.8643270527434,274.0123085307006
290.01350196633905,168.58129506700442,263.4698591278926,213.31069879133173,279.9684313114525,288.6333000216472
258.3601724449238,168.58129506700442,286.7227155189421,213.31069879133173,288.0073009334876,275.5000355047057
278.9661622394812,168.58129506700442,278.60856373627246,213.31069879133173,272.9314722556245,278.57294624476424
241.63656357631282,168.58129506700442,271.8279527842153,213.31069879133173,245.9036306629214,291.28130311525524
248.67881340480324,168.58129506700442,280.5226023624798,213.31069879133173,292.48620620424714,277.86808693897603
247.6337895195706,168.58129506700442,277.5397114174352,213.31069879133173,301.7565102129081,278.83170035693183
256.76627109826177,168.58129506700442,279.9711926128325,213.31069879133173,287.18048330932527,260.0403927391024
319.2551704684446,168.58129506700442,279.3164993057418,213.31069879133173,280.8124381474447,270.9090758516028
280.2759319970297,168.58129506700442,278.32430753373706,213.31069879133173,260.66672490414317,280.77549196199976
240.3396913125015,168.58129506700442,295.5877709193679,213.31069879133173,248.2888212812851,271.98631869028486
264.82868943953827,168.58129506700442,301.0040114718764,213.31069879133173,242.89535818830453,300.9459282595483
286.394571400456,168.58129506700442,268.8069841753222,213.31069879133173,245.23039200849095,263.2541118887256
281.1157376000267,168.58129506700442,268.563398230977,213.31069879133173,230.39059759453306,261.7661286881646
266.3629613900936,168.58129506700442,263.2732140548704,213.31069879133173,273.36406520340677,275.2439667684942
275.75362668727684,168.58129506700442,285.96689763752204,213.31069879133173,305.09534269930924,292.43581649973197
270.5382297337244,168.58129506700442,254.32283774625793,213.31069879133173,269.01140942583334,282.2960546671848
310.4845656186301,168.58129506700442,304.70127717993967,213.31069879133173,243.632841560937,254.25125514356986
284.5647665379786,168.58129506700442,286.20447596374396,213.31069879133173,256.1158108278714,309.5050358709207
247.00225512958735,168.58129506700442,299.22506539043576,213.31069879133173,246.54700976857836,272.8070238135315
275.68603393205797,168.58129506700442,307.7673671589272,213.31069879133173,222.34547587554303,263.5047320994436
264.8011612406498,168.58129506700442,294.1913715444195,213.31069879133173,312.4194376761101,292.5785396568873
